City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
458,Quepos,CR,9.4236,-84.1652,83.21,75,99,3.38,overcast clouds
459,Inta,RU,66.0317,60.1659,64.0,59,85,3.36,overcast clouds
460,Benguela,AO,-12.5763,13.4055,69.15,85,55,7.52,broken clouds
461,Port Shepstone,ZA,-30.7414,30.455,68.45,84,0,17.02,clear sky
462,Dekernes,EG,31.0876,31.595,83.53,44,0,9.55,clear sky
463,Pringsewu,ID,-5.3582,104.9744,75.4,82,86,4.81,overcast clouds
464,Ekangala,ZA,-25.6962,28.7492,57.29,51,0,6.78,clear sky
465,Marzuq,YE,14.4,46.4667,81.19,34,100,5.68,overcast clouds
466,Phetchabun,TH,16.25,101.0833,75.83,97,100,2.8,moderate rain
467,Turbat,PK,26.0023,63.044,84.4,78,64,3.58,moderate rain
468,Kahului,US,20.8947,-156.47,76.84,84,40,13.8,scattered clouds
469,Warburton,PK,31.55,73.8333,90.46,60,38,11.59,scattered clouds
470,Pangnirtung,CA,66.1451,-65.7125,46.4,87,75,21.85,broken clouds
471,Hauterive,FR,46.0901,3.4459,79.56,41,13,8.46,few clouds
472,Odlabari,IN,26.8333,88.6167,80.19,85,23,4.14,few clouds
473,Ambon,ID,-3.6954,128.1814,78.94,15,20,6.91,few clouds
474,Emmett,US,43.8735,-116.4993,83.19,40,14,6.22,few clouds
475,Wenling,CN,28.3669,121.36,78.75,93,99,5.97,overcast clouds
476,Yate,GB,51.5407,-2.4184,78.96,43,0,1.99,clear sky
477,Rafsanjan,IR,30.4067,55.9939,92.64,10,0,15.93,clear sky
478,Talnakh,RU,69.4865,88.3972,52.21,93,100,6.85,light rain
479,Gat,IL,31.61,34.7642,83.39,21,0,7.43,clear sky
480,Constitucion,CL,-35.3333,-72.4167,51.69,92,100,21.9,moderate rain
481,Gulf Gate Estates,US,27.2517,-82.5147,93.25,57,75,9.22,broken clouds
482,Coahuayana,MX,18.7333,-103.6833,86.23,63,78,1.05,broken clouds
483,Lincoln,US,40.8,-96.667,84.15,67,0,9.22,clear sky
484,Sarangani,PH,5.4033,125.4636,82.94,73,100,10.51,overcast clouds
485,Kargil,IN,34.5667,76.1,62.29,53,21,5.55,few clouds
486,Juazeiro,BR,-9.4117,-40.4986,82.58,47,75,18.41,light rain
487,Idlib,SY,35.9306,36.6339,78.01,53,0,15.61,clear sky
488,Hokitika,NZ,-42.7167,170.9667,43.23,74,100,11.99,overcast clouds
489,Ganzhou,CN,28.8184,115.4327,81.36,88,45,4.81,scattered clouds
490,Pochutla,MX,15.7432,-96.4661,90.82,56,0,4.88,clear sky
491,Dakar,SN,14.6937,-17.4441,86.88,74,75,9.22,broken clouds
492,Tommot,RU,58.9564,126.2925,56.97,98,100,2.62,overcast clouds
493,Balkhash,KZ,46.844,74.9804,71.58,47,21,5.14,few clouds
494,Prosvet,RU,55.5703,65.0825,68.72,66,85,1.9,overcast clouds
495,Dodoma,TZ,-6.1722,35.7395,71.51,40,20,20.71,few clouds
496,Baykit,RU,61.67,96.37,63.39,62,100,1.63,overcast clouds
497,Salinas,US,36.6777,-121.6555,73.99,74,40,5.75,mist
498,Kangaba,ML,11.9333,-8.4167,92.32,42,83,4.7,light rain
499,Mandurah,AU,-32.55,115.7,60.91,64,84,28.99,light rain
500,Mackay,AU,-21.15,149.2,46.69,69,0,9.6,clear sky
501,Imbituba,BR,-28.24,-48.6703,71.85,80,17,14.0,few clouds
502,Brandenburg,DE,52.4167,12.55,70.83,62,95,9.73,overcast clouds
503,Chadan,RU,51.2833,91.5833,59.0,66,80,2.3,broken clouds
504,Semnan,IR,35.5729,53.3971,94.84,14,0,9.22,clear sky
505,Yumen,CN,40.2833,97.2,78.58,15,0,4.7,clear sky
506,Lubao,PH,14.9167,120.55,80.67,88,34,3.0,scattered clouds
507,Ipueiras,BR,-7.0333,-40.45,83.3,37,9,14.74,clear sky
508,Impfondo,CG,1.6381,18.0667,81.66,59,100,1.92,overcast clouds
509,Vaitape,PF,-16.5167,-151.75,78.08,76,82,21.99,light rain
510,Novobirilyussy,RU,56.9514,90.6661,62.6,80,98,1.99,overcast clouds
511,Taldan,RU,53.6667,124.8,58.93,97,91,3.49,light rain
512,Kadoma,JP,34.7333,135.5833,78.78,89,75,2.3,broken clouds
513,Cravinhos,BR,-21.3403,-47.7294,77.72,24,0,5.97,clear sky
514,Margen,PH,11.0172,124.5283,77.14,85,95,1.03,light rain
515,Itaqui,BR,-29.1253,-56.5531,75.87,67,38,15.9,scattered clouds
516,Abbeville,FR,50.1,1.8333,75.25,36,14,14.38,few clouds
517,Pemangkat,ID,1.1667,108.9667,79.59,81,99,7.9,overcast clouds
518,Bomet,KE,-0.7813,35.3416,58.57,72,100,5.91,overcast clouds
519,Mount Pleasant,US,32.7941,-79.8626,89.98,69,0,11.5,clear sky
520,Bintulu,MY,3.1667,113.0333,77.41,94,20,3.44,few clouds
521,Chambas,CU,22.1928,-78.9136,86.63,67,55,9.42,broken clouds
522,Radnevo,BG,42.3,25.9333,81.07,43,100,16.17,overcast clouds
523,Shimoda,JP,34.6667,138.95,74.1,93,100,6.04,overcast clouds
524,Yuci,CN,37.6803,112.7319,69.55,83,20,8.95,light intensity shower rain
525,Taksimo,RU,56.3444,114.8794,58.48,80,100,4.38,light rain
526,Qasigiannguit,GL,68.8193,-51.1922,40.03,80,77,4.47,broken clouds
527,Batemans Bay,AU,-35.7167,150.1833,56.1,84,100,13.58,overcast clouds
528,Aketi,CD,2.7388,23.7833,76.23,76,80,3.22,light rain
529,Havoysund,NO,70.9963,24.6622,53.83,83,92,7.43,overcast clouds
530,Klyuchi,RU,52.2667,79.1667,65.73,78,93,3.51,light rain
531,Oklahoma City,US,35.4676,-97.5164,93.13,58,20,11.5,few clouds
532,Nguru,NG,12.8791,10.4526,97.38,29,98,4.18,overcast clouds
533,Pacific Grove,US,36.6177,-121.9166,66.81,91,75,10.0,mist
534,Grindavik,IS,63.8424,-22.4338,57.15,100,100,20.71,light intensity drizzle
535,Jumla,NP,29.2747,82.1838,61.2,91,100,2.06,moderate rain
536,Hammerfest,NO,70.6634,23.6821,55.85,71,98,10.36,overcast clouds
537,Kalamazoo,US,42.2506,-85.55,78.04,50,30,10.92,scattered clouds
538,Ust-Kuyga,RU,70.0167,135.6,43.32,86,8,8.08,clear sky
539,Urumqi,CN,43.801,87.6005,67.15,60,20,2.24,few clouds
540,Khasan,RU,42.4308,130.6434,64.36,98,100,4.03,overcast clouds
541,Susaki,JP,33.3667,133.2833,75.83,95,66,3.42,broken clouds
542,Svrljig,RS,43.4133,22.1211,67.51,89,100,4.25,overcast clouds
543,Prainha,BR,-1.8,-53.48,87.94,53,24,5.12,few clouds
544,Malazgirt,TR,39.1427,42.5401,74.03,31,19,1.52,few clouds
545,Luanda,AO,-8.8368,13.2343,69.48,84,84,15.39,broken clouds
546,Sovetskoye,RU,52.2861,85.4131,61.7,90,69,4.59,broken clouds
547,Port-Cartier,CA,50.0334,-66.8654,66.42,45,78,11.88,broken clouds
548,Paamiut,GL,61.994,-49.6678,39.65,91,100,8.37,overcast clouds
549,Sackville,CA,45.9188,-64.3846,71.85,37,1,7.92,clear sky
550,Kupang,ID,-10.1667,123.5833,75.58,81,27,14.63,scattered clouds
551,Kolondieba,ML,11.0882,-6.8926,89.37,47,84,3.87,broken clouds
552,Bogale,MM,16.2833,95.4,77.92,91,100,9.26,overcast clouds
553,Panaba,MX,21.2833,-88.2667,93.22,46,41,5.95,scattered clouds
554,Reserva,BR,-24.6503,-50.8506,73.35,41,18,5.37,few clouds
555,Kurchum,KZ,48.5722,83.6542,62.78,63,50,3.71,scattered clouds
556,Uthal,PK,25.8072,66.6219,83.5,84,86,9.22,overcast clouds
557,Chapais,CA,49.7834,-74.8492,58.78,33,10,7.61,clear sky
558,Launceston,AU,-41.45,147.1667,38.16,96,40,0.0,scattered clouds
559,Cabo San Lucas,MX,22.8909,-109.9124,92.61,64,92,4.0,overcast clouds
560,Puerto Baquerizo Moreno,EC,-0.9,-89.6,70.79,94,100,9.22,light rain
561,Metro,ID,-5.1131,105.3067,74.1,84,8,7.25,clear sky
562,Kotido,UG,2.9806,34.1331,72.57,59,88,5.5,overcast clouds
563,Dicabisagan,PH,17.0818,122.4157,79.16,91,95,4.21,overcast clouds
564,Broken Hill,AU,-31.95,141.4333,41.52,89,42,8.14,scattered clouds
565,Dvurechensk,RU,56.5982,61.0953,73.78,83,72,4.52,broken clouds
566,Comodoro Rivadavia,AR,-45.8667,-67.5,53.46,47,0,8.05,clear sky
567,Darab,IR,28.7519,54.5444,92.25,34,4,2.77,clear sky
568,Nantucket,US,41.2835,-70.0995,75.31,85,8,15.7,clear sky
569,Viedma,AR,-40.8135,-62.9967,57.76,32,3,14.0,clear sky
570,Terre Haute,US,39.4667,-87.4139,78.24,82,95,3.0,overcast clouds
571,Vuktyl,RU,63.8567,57.3094,67.32,52,46,3.56,scattered clouds
572,Suez,EG,29.9737,32.5263,84.74,41,3,18.07,clear sky
573,Kulhudhuffushi,MV,6.6221,73.07,80.82,83,100,15.82,light rain
574,Honiara,SB,-9.4333,159.95,75.33,82,73,5.21,broken clouds
575,Sungairaya,ID,0.7,108.9,79.05,82,96,5.75,overcast clouds
576,Krasnoselkup,RU,65.7,82.4667,61.65,68,5,19.6,clear sky
577,Morden,CA,49.1919,-98.1014,77.09,73,72,10.36,broken clouds
578,Cacheu,GW,12.2706,-16.1658,87.89,67,92,9.19,light rain
579,Goroka,PG,-6.0834,145.3873,58.64,96,100,0.85,overcast clouds
580,Sinnamary,GF,5.3833,-52.95,80.47,85,92,13.29,overcast clouds
581,Dingle,PH,10.9995,122.6711,76.73,90,100,5.03,overcast clouds
582,Saint-Joseph,RE,-21.3667,55.6167,68.38,77,26,17.67,scattered clouds
583,Lancut,PL,50.0687,22.2291,69.46,52,20,13.8,few clouds
584,Leningradskiy,RU,69.3833,178.4167,50.79,87,100,6.24,light rain
585,Rabo De Peixe,PT,37.8,-25.5833,69.31,68,75,12.66,broken clouds
586,Sal Rei,CV,16.1833,-22.9167,80.8,61,40,11.5,scattered clouds
587,Birao,CF,10.2849,22.7882,82.0,55,94,4.54,overcast clouds
588,Jesus Maria,AR,-30.9815,-64.0942,72.79,27,0,16.33,clear sky
589,Caidian,CN,30.5833,114.0333,89.73,75,5,9.6,clear sky
590,Artsyz,UA,45.9919,29.4182,76.23,52,100,20.38,overcast clouds
591,Solwezi,ZM,-12.1688,26.3894,60.39,48,8,4.12,clear sky
592,Roald,NO,62.5833,6.1333,56.16,93,75,18.41,broken clouds
593,Kuruman,ZA,-27.4524,23.4325,57.99,43,1,9.75,clear sky
594,Adana,TR,36.985,35.2881,84.72,70,20,9.22,few clouds
595,Tadine,NC,-21.55,167.8833,75.34,76,3,9.08,clear sky
596,Sola,VU,-13.8833,167.55,79.41,81,38,17.13,scattered clouds
597,Ilam,NP,26.9167,87.9167,70.84,89,64,2.17,broken clouds
598,Wewak,PG,-3.5534,143.6268,78.1,88,99,4.47,overcast clouds
599,Belaya Gora,RU,68.5333,146.4167,42.82,90,47,4.76,scattered clouds
600,Moindou,NC,-21.6924,165.677,74.48,87,15,6.06,few clouds
601,Iracoubo,GF,5.4802,-53.2011,80.83,85,99,12.48,overcast clouds
602,Homer,US,59.6425,-151.5483,56.8,75,78,10.0,broken clouds
603,Naze,JP,28.3667,129.4833,81.52,89,3,9.55,clear sky
604,Sao Miguel Do Araguaia,BR,-13.275,-50.1628,94.17,20,0,5.75,clear sky
605,Kathu,TH,7.9178,98.3332,85.75,86,100,15.32,overcast clouds
606,Abay,KZ,49.6311,72.8539,57.58,80,79,8.61,broken clouds
607,Antalaha,MG,-14.9003,50.2788,68.27,87,14,12.39,light rain
608,The Valley,AI,18.217,-63.0578,87.66,70,20,17.27,few clouds
609,Tamworth,GB,52.634,-1.6959,77.52,48,9,7.0,clear sky
610,Bandarban,BD,22.1965,92.2262,76.14,97,75,2.46,broken clouds
611,Zyryanka,RU,65.75,150.85,47.88,83,96,1.61,overcast clouds
612,Bagdarin,RU,54.4333,113.6,51.53,93,98,3.47,overcast clouds
613,Hervey Bay,AU,-25.2986,152.8535,54.0,68,57,10.65,broken clouds
614,Sambava,MG,-14.2667,50.1667,69.64,82,40,17.07,light rain
615,Carmen,MX,18.6333,-91.8333,86.04,70,75,11.5,broken clouds
616,Negombo,LK,7.2083,79.8358,82.45,78,20,4.61,few clouds
617,Letka,RU,59.6011,49.4232,66.11,70,42,6.33,scattered clouds
618,Avera,US,33.194,-82.5271,83.71,68,94,5.91,moderate rain
619,Panama City,PA,8.9936,-79.5197,84.15,90,75,3.44,thunderstorm
620,Hvolsvollur,IS,63.7533,-20.2243,50.67,85,100,11.45,overcast clouds
621,Pitimbu,BR,-7.4706,-34.8086,82.99,71,31,13.69,scattered clouds
622,Tilichiki,RU,60.4667,166.1,52.56,94,95,2.48,overcast clouds
623,Salinopolis,BR,-0.6136,-47.3561,83.03,70,8,10.71,clear sky
624,Skibbereen,IE,51.55,-9.2667,66.11,75,14,5.21,few clouds
625,Beauly,GB,57.484,-4.4587,71.91,57,68,10.13,broken clouds
626,Port Lincoln,AU,-34.7333,135.8667,50.47,78,0,11.1,clear sky
627,Monopoli,IT,40.9559,17.2896,78.71,61,0,26.08,clear sky
628,Kapoeta,SS,4.7717,33.5903,71.06,84,100,12.35,light rain
629,San Rafael,AR,-34.6177,-68.3301,62.24,16,6,7.65,clear sky
630,Veere,NL,51.5483,3.6667,70.05,65,20,21.85,few clouds
631,Port-Gentil,GA,-0.7193,8.7815,75.16,78,20,12.66,few clouds
632,Fairbanks,US,64.8378,-147.7164,72.23,70,0,4.61,haze
633,Kattivakkam,IN,13.2167,80.3167,83.07,84,100,17.13,heavy intensity rain
634,Murten,CH,46.9283,7.1172,81.1,38,23,11.5,mist
635,Komsomolskiy,UZ,40.4272,71.7189,81.32,26,96,4.61,overcast clouds
636,Malakal,SS,9.5334,31.6605,76.59,74,100,4.83,overcast clouds
637,Pozo Colorado,PY,-23.4923,-58.7972,93.88,20,4,16.51,clear sky
638,Falam,MM,22.9167,93.6833,63.34,97,9,2.77,clear sky
639,Eyl,SO,7.9803,49.8164,82.31,55,86,27.22,overcast clouds
640,Brae,GB,60.3964,-1.353,53.04,81,98,9.89,overcast clouds
641,Springfield,US,37.2153,-93.2982,82.9,73,100,14.97,overcast clouds
642,Coquimbo,CL,-29.9533,-71.3436,60.53,63,75,23.02,broken clouds
643,Iwanai,JP,42.9744,140.5089,67.23,96,85,1.83,overcast clouds
644,Fukue,JP,32.6881,128.8419,78.12,89,5,9.62,clear sky
645,Udachnyy,RU,66.4167,112.4,53.46,71,79,7.2,broken clouds
646,Tarauaca,BR,-8.1614,-70.7656,93.16,37,5,3.22,clear sky
647,Cacoal,BR,-11.4386,-61.4472,94.05,31,1,5.37,clear sky
648,Bien Hoa,VN,10.95,106.8167,76.98,88,100,10.36,light rain
649,Murray Bridge,AU,-35.1167,139.2667,43.34,85,0,2.44,clear sky
650,Carberry,CA,49.8689,-99.3602,71.83,72,75,9.13,broken clouds
651,Boyolangu,ID,-8.1181,111.8935,73.24,88,75,5.01,broken clouds
652,Sept-Iles,CA,50.2001,-66.3821,66.72,49,75,14.97,broken clouds
653,Hualmay,PE,-11.0964,-77.6139,66.87,70,64,10.76,broken clouds
654,Tacuarembo,UY,-31.7333,-55.9833,69.42,81,86,12.8,overcast clouds
655,Maiduguri,NG,11.8464,13.1603,92.32,35,99,9.33,overcast clouds
656,Warmbad,NA,-28.45,18.7333,62.31,31,2,14.58,clear sky
657,Hibbing,US,47.4272,-92.9377,74.62,40,18,6.38,few clouds
658,Gore,NZ,-46.1028,168.9436,30.99,92,32,2.06,scattered clouds
659,Vadeni,RO,45.3667,27.9333,79.34,37,94,17.9,overcast clouds
660,Batagay,RU,67.6333,134.6333,40.8,95,21,4.72,few clouds
661,Lubumbashi,CD,-11.6609,27.4794,63.1,44,17,3.62,few clouds
662,Cap Malheureux,MU,-19.9842,57.6142,69.48,63,74,8.01,broken clouds
663,Pierre,US,44.3683,-100.351,84.85,62,0,7.0,clear sky
664,Omsukchan,RU,62.5333,155.8,51.28,86,21,5.53,few clouds
665,Kralendijk,BQ,12.15,-68.2667,85.98,74,40,19.57,scattered clouds
666,Paracuru,BR,-3.41,-39.0306,85.1,56,81,14.72,broken clouds
667,Kieta,PG,-6.2167,155.6333,77.9,80,54,6.64,broken clouds
668,Byron Bay,AU,-28.65,153.6167,47.95,79,79,8.86,broken clouds
669,Jining,CN,35.405,116.5814,79.52,86,89,5.84,overcast clouds
670,Havelock,US,34.8791,-76.9013,84.94,84,95,8.93,overcast clouds
671,Nanakuli,US,21.3906,-158.1547,76.6,83,75,0.0,broken clouds
672,Ahero,KE,-0.1746,34.9163,75.18,74,31,1.95,scattered clouds
673,Taree,AU,-31.9,152.4667,43.11,84,9,5.35,clear sky
674,Talaya,RU,61.3833,152.75,55.98,85,29,6.17,scattered clouds
675,Tashara,RU,55.5195,83.5094,62.92,81,72,4.56,broken clouds
676,Roma,US,43.2128,-75.4557,76.57,46,0,5.01,clear sky
677,Siaya,KE,0.0612,34.2882,66.42,68,89,3.87,overcast clouds
678,Ende,ID,-8.8432,121.6623,75.92,91,83,7.54,broken clouds
679,Zolotonosha,UA,49.6689,32.0377,73.24,56,55,14.0,broken clouds
680,Saint-Denis,FR,48.9167,2.3333,86.34,40,0,14.97,clear sky
681,Apac,UG,1.9756,32.5386,74.98,55,99,5.73,overcast clouds
682,Reichenau,PL,50.9075,14.9563,72.01,61,88,1.01,overcast clouds
683,Caimito,CO,8.8123,-75.4107,88.56,67,33,4.38,scattered clouds
684,Mwinilunga,ZM,-11.7358,24.4293,62.01,39,4,5.23,clear sky
685,Morgan City,US,29.6994,-91.2068,91.02,72,49,6.02,scattered clouds
686,Inverell,AU,-29.7833,151.1167,36.16,88,1,5.01,clear sky
687,Zaragoza,ES,41.6561,-0.8773,97.86,23,0,6.91,clear sky
688,Hofn,IS,64.2539,-15.2082,50.47,87,100,1.57,overcast clouds
689,Ugoofaaru,MV,5.6667,73.0,81.7,77,69,15.46,broken clouds
690,Altay,CN,47.8667,88.1167,62.29,57,92,2.19,overcast clouds
